CIK,start_date,start_price,six_month_price,three_year_price,return_6m,return_3y,random_predict,lgbm_predict,nn_predict,random_desired_invest,random_actual_invest,random_profit_this_ipo,random_cumulative_profit,random_capital_after_ipo,lgbm_desired_invest,lgbm_actual_invest,lgbm_profit_this_ipo,lgbm_cumulative_profit,lgbm_capital_after_ipo,nn_desired_invest,nn_actual_invest,nn_profit_this_ipo,nn_cumulative_profit,nn_capital_after_ipo,lgbm_prob_6m,lgbm_prob_3y,nn_prob_6m,nn_prob_3y,true_6m,true_3y
1543637,2014-09-25,0.7500,0.8500,0.2600,0.1333,-0.6533,6M:1 3Y:1,6M:0 3Y:0,6M:1 3Y:0,200.0000,200.0000,-52.0000,5835.4806,105835.4806,0.0000,0.0000,0.0000,34045.7950,134045.7950,100.0000,100.0000,13.3333,29487.3148,129487.3148,0.3880,0.0285,0.5301,0.2576,1,0
1863428,2021-12-27,9.7200,9.9900,10.3900,0.0278,0.0689,6M:0 3Y:1,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,6.8930,5842.3736,105842.3736,0.0000,0.0000,0.0000,34045.7950,134045.7950,0.0000,0.0000,0.0000,29487.3148,129487.3148,0.0107,0.0035,0.4494,0.1216,0,0
1374690,2014-06-19,237.0000,260.0400,43.6800,0.0972,-0.8157,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,5842.3736,105842.3736,100.0000,100.0000,9.7215,34055.5165,134055.5165,200.0000,200.0000,-71.8481,29415.4667,129415.4667,0.9230,0.0181,0.5389,0.5718,1,0
1720725,2019-10-31,18.7800,33.1000,7.9400,0.7625,-0.5772,6M:0 3Y:1,6M:1 3Y:0,6M:1 3Y:0,100.0000,100.0000,-57.7210,5784.6526,105784.6526,100.0000,100.0000,76.2513,34131.7678,134131.7678,100.0000,100.0000,76.2513,29491.7180,129491.7180,0.9283,0.1188,0.5092,0.3150,1,0
1717556,2018-05-03,117.4000,126.0000,51.6000,0.0733,-0.5605,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5784.6526,105784.6526,0.0000,0.0000,0.0000,34131.7678,134131.7678,0.0000,0.0000,0.0000,29491.7180,129491.7180,0.0658,0.0355,0.4951,0.4484,0,0
908311,2018-09-18,20.1600,19.3300,23.7200,-0.0412,0.1766,6M:1 3Y:0,6M:0 3Y:0,6M:1 3Y:0,100.0000,100.0000,-4.1171,5780.5356,105780.5356,0.0000,0.0000,0.0000,34131.7678,134131.7678,100.0000,100.0000,-4.1171,29487.6010,129487.6010,0.1384,0.0341,0.5011,0.2929,0,0
1820630,2024-05-28,0.0700,0.0700,0.0700,0.0000,0.0000,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,0.0000,5780.5356,105780.5356,0.0000,0.0000,0.0000,34131.7678,134131.7678,0.0000,0.0000,0.0000,29487.6010,129487.6010,0.1251,0.1629,0.4759,0.2383,0,0
1618500,2015-08-05,2362.7300,1327.7300,41.5600,-0.4381,-0.9824,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,5780.5356,105780.5356,0.0000,0.0000,0.0000,34131.7678,134131.7678,200.0000,200.0000,-142.0463,29345.5547,129345.5547,0.0271,0.0350,0.5149,0.6443,0,0
1487197,2011-08-11,0.6500,1.3000,10.4000,1.0000,15.0000,6M:1 3Y:0,6M:1 3Y:1,6M:1 3Y:1,100.0000,100.0000,100.0000,5880.5356,105880.5356,200.0000,200.0000,1600.0000,35731.7678,135731.7678,200.0000,200.0000,1600.0000,30945.5547,130945.5547,0.5504,0.9752,0.5406,0.8105,1,1
1425205,2010-10-15,110.0000,118.0000,6.0000,0.0727,-0.9455,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,5880.5356,105880.5356,100.0000,100.0000,7.2727,35739.0405,135739.0405,200.0000,200.0000,-87.2727,30858.2820,130858.2820,0.8988,0.1107,0.5612,0.6715,1,0
1880438,2022-03-25,15.4000,9.5100,1.5100,-0.3825,-0.9019,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-38.2468,5842.2888,105842.2888,0.0000,0.0000,0.0000,35739.0405,135739.0405,0.0000,0.0000,0.0000,30858.2820,130858.2820,0.0372,0.0224,0.4540,0.1481,0,0
1699382,2020-09-25,37.5100,33.0100,6.2400,-0.1200,-0.8336,6M:1 3Y:0,6M:0 3Y:0,6M:1 3Y:0,100.0000,100.0000,-11.9968,5830.2920,105830.2920,0.0000,0.0000,0.0000,35739.0405,135739.0405,100.0000,100.0000,-11.9968,30846.2852,130846.2852,0.0752,0.0130,0.5103,0.3589,0,0
1630113,2016-02-18,15.9000,17.4000,6.3000,0.0943,-0.6038,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,5830.2920,105830.2920,0.0000,0.0000,0.0000,35739.0405,135739.0405,100.0000,100.0000,9.4340,30855.7191,130855.7191,0.3818,0.0185,0.5247,0.4158,1,0
36966,2020-05-21,17.5800,20.3900,17.4000,0.1598,-0.0102,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,5830.2920,105830.2920,100.0000,100.0000,15.9841,35755.0246,135755.0246,100.0000,100.0000,15.9841,30871.7032,130871.7032,0.8929,0.0273,0.5335,0.4145,1,0
1463972,2011-01-12,7.5000,6.3800,3.2500,-0.1493,-0.5667,6M:0 3Y:0,6M:1 3Y:0,6M:0 3Y:1,0.0000,0.0000,0.0000,5830.2920,105830.2920,100.0000,100.0000,-14.9333,35740.0913,135740.0913,100.0000,100.0000,-56.6667,30815.0365,130815.0365,0.8901,0.0368,0.4952,0.5440,0,0
1738177,2019-06-26,9.7000,7.7100,15.5000,-0.2052,0.5979,6M:0 3Y:0,6M:0 3Y:1,6M:0 3Y:0,0.0000,0.0000,0.0000,5830.2920,105830.2920,100.0000,100.0000,59.7938,35799.8851,135799.8851,0.0000,0.0000,0.0000,30815.0365,130815.0365,0.0937,0.5679,0.4850,0.3671,0,1
1843205,2021-06-10,10.0000,10.0800,10.2400,0.0080,0.0240,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5830.2920,105830.2920,0.0000,0.0000,0.0000,35799.8851,135799.8851,0.0000,0.0000,0.0000,30815.0365,130815.0365,0.0079,0.0006,0.4554,0.1603,0,0
1169987,2015-05-06,446148.0000,174960.0000,662.4000,-0.6078,-0.9985,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-60.7843,5769.5077,105769.5077,0.0000,0.0000,0.0000,35799.8851,135799.8851,0.0000,0.0000,0.0000,30815.0365,130815.0365,0.0431,0.0054,0.4969,0.2939,0,0
1389034,2013-06-26,9.0000,24.0000,0.0600,1.6667,-0.9933,6M:0 3Y:0,6M:1 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,5769.5077,105769.5077,200.0000,200.0000,67.3333,35867.2184,135867.2184,200.0000,200.0000,67.3333,30882.3699,130882.3699,0.9208,0.9675,0.5534,0.8313,1,1
1461755,2015-11-02,15.0000,14.1900,15.2200,-0.0540,0.0147,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,5769.5077,105769.5077,0.0000,0.0000,0.0000,35867.2184,135867.2184,100.0000,100.0000,-5.4000,30876.9699,130876.9699,0.2447,0.0561,0.5242,0.4556,0,0
1725911,2020-04-03,2.1500,0.9000,0.4000,-0.5814,-0.8140,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-58.1395,5711.3682,105711.3682,0.0000,0.0000,0.0000,35867.2184,135867.2184,0.0000,0.0000,0.0000,30876.9699,130876.9699,0.1604,0.0457,0.4856,0.4624,0,0
1837824,2022-08-02,35.2500,38.4900,38.9700,0.0919,0.1055,6M:0 3Y:0,6M:1 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5711.3682,105711.3682,100.0000,100.0000,9.1915,35876.4099,135876.4099,0.0000,0.0000,0.0000,30876.9699,130876.9699,0.8682,0.0098,0.4802,0.3124,1,0
1555017,2014-11-03,0.5000,3.3800,0.6000,5.7600,0.2000,6M:0 3Y:1,6M:0 3Y:1,6M:1 3Y:1,100.0000,100.0000,20.0000,5731.3682,105731.3682,100.0000,100.0000,20.0000,35896.4099,135896.4099,200.0000,200.0000,596.0000,31472.9699,131472.9699,0.4793,0.6353,0.5340,0.8122,1,1
1519401,2012-03-28,14.0900,14.9900,12.5700,0.0639,-0.1079,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,5731.3682,105731.3682,100.0000,100.0000,6.3875,35902.7974,135902.7974,100.0000,100.0000,6.3875,31479.3574,131479.3574,0.9232,0.2718,0.5249,0.4581,1,0
1261333,2018-04-27,39.7300,39.1700,234.3600,-0.0141,4.8988,6M:1 3Y:0,6M:0 3Y:1,6M:1 3Y:1,100.0000,100.0000,-1.4095,5729.9586,105729.9586,100.0000,100.0000,489.8817,36392.6791,136392.6791,200.0000,200.0000,488.4722,31967.8296,131967.8296,0.4154,0.9090,0.5124,0.6351,1,1
1584831,2014-05-09,4.3100,5.9300,5.6900,0.3759,0.3202,6M:1 3Y:0,6M:1 3Y:0,6M:1 3Y:0,100.0000,100.0000,37.5870,5767.5457,105767.5457,100.0000,100.0000,37.5870,36430.2661,136430.2661,100.0000,100.0000,37.5870,32005.4166,132005.4166,0.9042,0.0327,0.5235,0.2920,1,0
1471824,2010-06-09,25.1500,35.9000,42.0000,0.4274,0.6700,6M:1 3Y:0,6M:1 3Y:0,6M:1 3Y:1,100.0000,100.0000,42.7435,5810.2892,105810.2892,100.0000,100.0000,42.7435,36473.0097,136473.0097,200.0000,200.0000,109.7416,32115.1581,132115.1581,0.5005,0.1651,0.5394,0.7236,1,1
1356090,2013-08-08,24.7300,31.3100,28.7100,0.2661,0.1609,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,5810.2892,105810.2892,0.0000,0.0000,0.0000,36473.0097,136473.0097,200.0000,200.0000,42.7012,32157.8593,132157.8593,0.0999,0.1475,0.5279,0.5671,1,0
1638097,2018-06-28,6.2800,3.4300,5.9700,-0.4538,-0.0494,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5810.2892,105810.2892,0.0000,0.0000,0.0000,36473.0097,136473.0097,0.0000,0.0000,0.0000,32157.8593,132157.8593,0.0406,0.0134,0.4951,0.3165,0,0
1104038,2020-06-19,1.1100,1.0600,0.1500,-0.0450,-0.8649,6M:1 3Y:1,6M:1 3Y:0,6M:1 3Y:0,200.0000,200.0000,-90.9910,5719.2982,105719.2982,100.0000,100.0000,-4.5045,36468.5052,136468.5052,100.0000,100.0000,-4.5045,32153.3548,132153.3548,0.7530,0.1077,0.5159,0.3024,0,0
1759631,2019-04-22,9.7000,9.8800,3.3400,0.0186,-0.6557,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5719.2982,105719.2982,0.0000,0.0000,0.0000,36468.5052,136468.5052,0.0000,0.0000,0.0000,32153.3548,132153.3548,0.0088,0.0177,0.4853,0.3044,0,0
943819,2011-10-20,2.4400,2.2400,4.1900,-0.0820,0.7172,6M:0 3Y:0,6M:1 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,5719.2982,105719.2982,200.0000,200.0000,63.5246,36532.0298,136532.0298,200.0000,200.0000,63.5246,32216.8794,132216.8794,0.8319,0.9532,0.5447,0.7632,0,1
1836100,2021-02-11,10.6800,10.2700,10.7200,-0.0384,0.0037,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-3.8390,5715.4592,105715.4592,0.0000,0.0000,0.0000,36532.0298,136532.0298,0.0000,0.0000,0.0000,32216.8794,132216.8794,0.0211,0.0021,0.4781,0.2133,0,0
1683825,2016-12-16,25.3100,39.5300,6.0900,0.5618,-0.7594,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,5715.4592,105715.4592,100.0000,100.0000,56.1833,36588.2131,136588.2131,100.0000,100.0000,56.1833,32273.0627,132273.0627,0.5175,0.1055,0.5353,0.3772,1,0
1830072,2021-05-12,5.7400,2.9200,0.6600,-0.4913,-0.8850,6M:0 3Y:1,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-88.5017,5626.9575,105626.9575,0.0000,0.0000,0.0000,36588.2131,136588.2131,0.0000,0.0000,0.0000,32273.0627,132273.0627,0.2189,0.1283,0.4778,0.2551,0,0
1433270,2013-10-10,50.0800,62.0800,27.3700,0.2396,-0.4535,6M:1 3Y:0,6M:1 3Y:0,6M:1 3Y:0,100.0000,100.0000,23.9617,5650.9192,105650.9192,100.0000,100.0000,23.9617,36612.1748,136612.1748,100.0000,100.0000,23.9617,32297.0244,132297.0244,0.9056,0.0216,0.5501,0.4435,1,0
1621443,2015-08-05,16.2500,6.3900,5.5900,-0.6068,-0.6560,6M:0 3Y:1,6M:0 3Y:0,6M:1 3Y:0,100.0000,100.0000,-65.6000,5585.3192,105585.3192,0.0000,0.0000,0.0000,36612.1748,136612.1748,100.0000,100.0000,-60.6769,32236.3475,132236.3475,0.0572,0.0468,0.5271,0.3726,0,0
1946573,2024-05-31,3.0200,1.0800,1.8100,-0.6424,-0.4007,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5585.3192,105585.3192,0.0000,0.0000,0.0000,36612.1748,136612.1748,0.0000,0.0000,0.0000,32236.3475,132236.3475,0.0518,0.0300,0.4679,0.3152,0,0
1488813,2016-04-22,13.0600,14.0800,16.0900,0.0781,0.2320,6M:1 3Y:1,6M:1 3Y:0,6M:1 3Y:0,200.0000,200.0000,31.0107,5616.3299,105616.3299,100.0000,100.0000,7.8101,36619.9849,136619.9849,100.0000,100.0000,7.8101,32244.1576,132244.1576,0.8932,0.0351,0.5367,0.4862,1,0
1859690,2021-04-01,240.0000,476.7500,18.1200,0.9865,-0.9245,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,98.6458,5714.9757,105714.9757,0.0000,0.0000,0.0000,36619.9849,136619.9849,0.0000,0.0000,0.0000,32244.1576,132244.1576,0.0234,0.0018,0.4686,0.1641,1,0
1901305,2022-08-11,5.0000,1.7600,0.2000,-0.6480,-0.9600,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5714.9757,105714.9757,0.0000,0.0000,0.0000,36619.9849,136619.9849,0.0000,0.0000,0.0000,32244.1576,132244.1576,0.0102,0.0065,0.4765,0.2427,0,0
1177609,2012-07-19,26.5000,31.8300,38.4700,0.2011,0.4517,6M:0 3Y:1,6M:1 3Y:1,6M:1 3Y:1,100.0000,100.0000,45.1698,5760.1455,105760.1455,200.0000,200.0000,65.2830,36685.2679,136685.2679,200.0000,200.0000,65.2830,32309.4406,132309.4406,0.9659,0.8542,0.5536,0.6430,1,1
316709,2016-03-01,14.9900,16.8500,18.7800,0.1241,0.2528,6M:1 3Y:0,6M:1 3Y:0,6M:1 3Y:0,100.0000,100.0000,12.4083,5772.5538,105772.5538,100.0000,100.0000,12.4083,36697.6761,136697.6761,100.0000,100.0000,12.4083,32321.8488,132321.8488,0.9436,0.0542,0.8115,0.4326,1,0
1709682,2017-10-06,9.8000,9.6700,4.2500,-0.0133,-0.5663,6M:1 3Y:0,6M:0 3Y:0,6M:1 3Y:0,100.0000,100.0000,-1.3265,5771.2273,105771.2273,0.0000,0.0000,0.0000,36697.6761,136697.6761,100.0000,100.0000,-1.3265,32320.5223,132320.5223,0.0055,0.0233,0.5252,0.4160,0,0
1691303,2017-04-13,6.6500,8.6500,11.5500,0.3008,0.7368,6M:0 3Y:0,6M:1 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,5771.2273,105771.2273,200.0000,200.0000,103.7594,36801.4355,136801.4355,200.0000,200.0000,103.7594,32424.2817,132424.2817,0.9678,0.9593,0.5566,0.7613,1,1
1595097,2014-10-27,90.0000,105.0000,207.0000,0.1667,1.3000,6M:1 3Y:0,6M:0 3Y:0,6M:1 3Y:1,100.0000,100.0000,16.6667,5787.8939,105787.8939,0.0000,0.0000,0.0000,36801.4355,136801.4355,200.0000,200.0000,146.6667,32570.9484,132570.9484,0.2193,0.3371,0.5394,0.5468,1,1
1852207,2024-10-23,10.0000,10.3700,10.5700,0.0370,0.0570,6M:0 3Y:1,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,5.7000,5793.5939,105793.5939,0.0000,0.0000,0.0000,36801.4355,136801.4355,0.0000,0.0000,0.0000,32570.9484,132570.9484,0.0556,0.0158,0.4474,0.1728,0,0
1847806,2022-04-12,261.6900,18.7900,0.2700,-0.9282,-0.9990,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5793.5939,105793.5939,0.0000,0.0000,0.0000,36801.4355,136801.4355,0.0000,0.0000,0.0000,32570.9484,132570.9484,0.0105,0.0005,0.4476,0.1825,0,0
1823608,2018-06-13,11.7400,17.6300,14.5500,0.5017,0.2394,6M:1 3Y:0,6M:1 3Y:0,6M:1 3Y:0,100.0000,100.0000,50.1704,5843.7643,105843.7643,100.0000,100.0000,50.1704,36851.6059,136851.6059,100.0000,100.0000,50.1704,32621.1187,132621.1187,0.7555,0.0129,0.5018,0.2019,1,0
1553788,2019-02-05,61.2000,456.0000,159.2000,6.4510,1.6013,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,5843.7643,105843.7643,100.0000,100.0000,645.0980,37496.7039,137496.7039,100.0000,100.0000,645.0980,33266.2168,133266.2168,0.9015,0.0388,0.5067,0.4840,1,1
1808158,2020-06-19,30.8000,33.9000,12.1300,0.1006,-0.6062,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,5843.7643,105843.7643,100.0000,100.0000,10.0649,37506.7689,137506.7689,100.0000,100.0000,10.0649,33276.2817,133276.2817,0.9082,0.1454,0.5081,0.2903,1,0
1769663,2019-07-18,14.7500,14.8300,9.9000,0.0054,-0.3288,6M:1 3Y:0,6M:1 3Y:0,6M:0 3Y:0,100.0000,100.0000,0.5424,5844.3067,105844.3067,100.0000,100.0000,0.5424,37507.3113,137507.3113,0.0000,0.0000,0.0000,33276.2817,133276.2817,0.7456,0.0138,0.4941,0.4684,0,0
1576885,2021-07-01,20.1000,6.6500,2.4200,-0.6692,-0.8796,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-66.9154,5777.3912,105777.3912,0.0000,0.0000,0.0000,37507.3113,137507.3113,0.0000,0.0000,0.0000,33276.2817,133276.2817,0.0141,0.0099,0.4634,0.1699,0,0
1592560,2014-04-03,43.4100,61.9500,91.5700,0.4271,1.1094,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,5777.3912,105777.3912,100.0000,100.0000,42.7091,37550.0203,137550.0203,100.0000,100.0000,42.7091,33318.9908,133318.9908,0.9416,0.0041,0.5274,0.4025,1,0
1992870,2024-01-11,27.0500,33.6400,55.3100,0.2436,1.0447,6M:0 3Y:0,6M:1 3Y:0,6M:0 3Y:1,0.0000,0.0000,0.0000,5777.3912,105777.3912,100.0000,100.0000,24.3623,37574.3826,137574.3826,100.0000,100.0000,104.4732,33423.4640,133423.4640,0.5594,0.4927,0.4999,0.6783,1,1
1669400,2017-06-16,1.3300,3.4800,0.3300,1.6165,-0.7519,6M:0 3Y:0,6M:1 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,5777.3912,105777.3912,200.0000,200.0000,86.4662,37660.8488,137660.8488,200.0000,200.0000,86.4662,33509.9301,133509.9301,0.9748,0.9662,0.5362,0.8071,1,1
1717393,2018-02-01,16.4000,11.1400,4.0300,-0.3207,-0.7543,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5777.3912,105777.3912,0.0000,0.0000,0.0000,37660.8488,137660.8488,0.0000,0.0000,0.0000,33509.9301,133509.9301,0.1410,0.0284,0.4966,0.2274,0,0
1008653,2021-06-17,1.9100,0.9500,0.1800,-0.5026,-0.9058,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-50.2618,5727.1295,105727.1295,0.0000,0.0000,0.0000,37660.8488,137660.8488,0.0000,0.0000,0.0000,33509.9301,133509.9301,0.2411,0.0372,0.4602,0.2164,0,0
1863685,2021-10-21,10.0500,10.1200,10.3200,0.0070,0.0269,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5727.1295,105727.1295,0.0000,0.0000,0.0000,37660.8488,137660.8488,0.0000,0.0000,0.0000,33509.9301,133509.9301,0.0133,0.0008,0.4705,0.1584,0,0
1723187,2020-06-25,0.5100,4.7500,3.2500,8.3137,5.3725,6M:0 3Y:0,6M:1 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,5727.1295,105727.1295,200.0000,200.0000,1368.6275,39029.4762,139029.4762,200.0000,200.0000,1368.6275,34878.5576,134878.5576,0.9263,0.9859,0.5187,0.7146,1,1
1609711,2015-03-31,20.0000,25.7200,61.4200,0.2860,2.0710,6M:0 3Y:0,6M:1 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,5727.1295,105727.1295,200.0000,200.0000,235.7000,39265.1762,139265.1762,200.0000,200.0000,235.7000,35114.2576,135114.2576,0.6564,0.5252,0.5355,0.6809,1,1
1470129,2010-09-28,303.7500,236.2500,19.8700,-0.2222,-0.9346,6M:1 3Y:0,6M:0 3Y:0,6M:1 3Y:1,100.0000,100.0000,-22.2222,5704.9072,105704.9072,0.0000,0.0000,0.0000,39265.1762,139265.1762,200.0000,200.0000,-115.6807,34998.5769,134998.5769,0.1529,0.0491,0.5431,0.5171,0,0
1609809,2015-06-26,1028.0000,715.4000,185.0000,-0.3041,-0.8200,6M:0 3Y:1,6M:0 3Y:0,6M:1 3Y:1,100.0000,100.0000,-82.0039,5622.9034,105622.9034,0.0000,0.0000,0.0000,39265.1762,139265.1762,200.0000,200.0000,-112.4125,34886.1645,134886.1645,0.0599,0.0433,0.5431,0.5268,0,0
1852973,2021-09-02,10.0000,10.2200,11.7700,0.0220,0.1770,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5622.9034,105622.9034,0.0000,0.0000,0.0000,39265.1762,139265.1762,0.0000,0.0000,0.0000,34886.1645,134886.1645,0.0390,0.0589,0.4643,0.2756,0,0
1770787,2019-09-12,52.7500,66.5000,35.9000,0.2607,-0.3194,6M:0 3Y:0,6M:1 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,5622.9034,105622.9034,200.0000,200.0000,-5.8768,39259.2994,139259.2994,200.0000,200.0000,-5.8768,34880.2877,134880.2877,0.8211,0.6167,0.5297,0.5145,1,1
1757840,2019-12-19,10.7000,5.1200,5.1000,-0.5215,-0.5234,6M:0 3Y:1,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-52.3364,5570.5669,105570.5669,0.0000,0.0000,0.0000,39259.2994,139259.2994,0.0000,0.0000,0.0000,34880.2877,134880.2877,0.1391,0.1765,0.4891,0.3774,0,0
1816590,2020-09-18,29.0000,42.7600,9.0700,0.4745,-0.6872,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,5570.5669,105570.5669,100.0000,100.0000,47.4483,39306.7477,139306.7477,100.0000,100.0000,47.4483,34927.7360,134927.7360,0.6073,0.0023,0.5060,0.4629,1,0
1568162,2018-05-16,15.5600,17.8800,11.6900,0.1491,-0.2487,6M:1 3Y:1,6M:1 3Y:0,6M:0 3Y:0,200.0000,200.0000,-9.9614,5560.6055,105560.6055,100.0000,100.0000,14.9100,39321.6577,139321.6577,0.0000,0.0000,0.0000,34927.7360,134927.7360,0.6632,0.0013,0.4917,0.2269,1,0
2011208,2024-08-28,4.2700,3.7200,3.2700,-0.1288,-0.2342,6M:1 3Y:1,6M:0 3Y:0,6M:0 3Y:0,200.0000,200.0000,-36.2998,5524.3057,105524.3057,0.0000,0.0000,0.0000,39321.6577,139321.6577,0.0000,0.0000,0.0000,34927.7360,134927.7360,0.0951,0.0928,0.4765,0.3636,0,0
1747009,2018-10-31,12.1300,13.7200,8.4400,0.1311,-0.3042,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,5524.3057,105524.3057,100.0000,100.0000,13.1080,39334.7657,139334.7657,100.0000,100.0000,13.1080,34940.8440,134940.8440,0.8353,0.0737,0.5367,0.4092,1,0
1937737,2021-03-02,9.8100,9.8100,1.7800,0.0000,-0.8186,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5524.3057,105524.3057,0.0000,0.0000,0.0000,39334.7657,139334.7657,0.0000,0.0000,0.0000,34940.8440,134940.8440,0.0311,0.0052,0.4545,0.1763,0,0
1856653,2016-01-04,1.8600,2.6300,3.2900,0.4140,0.7688,6M:1 3Y:0,6M:1 3Y:0,6M:0 3Y:0,100.0000,100.0000,41.3978,5565.7036,105565.7036,100.0000,100.0000,41.3978,39376.1636,139376.1636,0.0000,0.0000,0.0000,34940.8440,134940.8440,0.9255,0.0095,0.4949,0.2252,1,0
1610590,2015-03-04,1459.2000,523.2000,158.4000,-0.6414,-0.8914,6M:1 3Y:0,6M:0 3Y:0,6M:1 3Y:0,100.0000,100.0000,-64.1447,5501.5588,105501.5588,0.0000,0.0000,0.0000,39376.1636,139376.1636,100.0000,100.0000,-64.1447,34876.6992,134876.6992,0.1133,0.0019,0.5020,0.3934,0,0
723533,2012-08-15,120.0000,97.5000,3.3000,-0.1875,-0.9725,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,5501.5588,105501.5588,0.0000,0.0000,0.0000,39376.1636,139376.1636,200.0000,200.0000,-116.0000,34760.6992,134760.6992,0.0260,0.1684,0.5212,0.6589,0,0
1580864,2020-06-09,3832.0000,2650.4000,82.4000,-0.3084,-0.9785,6M:0 3Y:1,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-97.8497,5403.7091,105403.7091,0.0000,0.0000,0.0000,39376.1636,139376.1636,0.0000,0.0000,0.0000,34760.6992,134760.6992,0.1567,0.0052,0.4916,0.4543,0,0
1519472,2024-02-27,8.0000,3.0600,1.1100,-0.6175,-0.8612,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5403.7091,105403.7091,0.0000,0.0000,0.0000,39376.1636,139376.1636,0.0000,0.0000,0.0000,34760.6992,134760.6992,0.1300,0.0277,0.4668,0.3163,0,0
1789972,2021-01-08,29.9100,26.2100,10.8300,-0.1237,-0.6379,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5403.7091,105403.7091,0.0000,0.0000,0.0000,39376.1636,139376.1636,0.0000,0.0000,0.0000,34760.6992,134760.6992,0.0791,0.0025,0.4907,0.4020,0,0
1466085,2013-08-13,4.2700,4.3900,6.2700,0.0281,0.4684,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,5403.7091,105403.7091,0.0000,0.0000,0.0000,39376.1636,139376.1636,100.0000,100.0000,2.8103,34763.5095,134763.5095,0.3786,0.0755,0.5201,0.4120,0,0
